,iterations,learning_rate,grow_policy,depth,bagging_temperature,border_count,subsample,min_data_in_leaf,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
348,462.5215799,0.152868888,1.288047833,5.954331799,6.519911402,116.0,0.025097537,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,48.775168862759635,11045.69182630663,0.9765582915717157,0.9115472018016654,59.827610066455165,13754.71726270136,0.9710758991393444,0.8898919534018973,64.26532609327013,15220.403306067792,0.9601701810986608,0.85137541027982
349,383.7739107,0.092870073,0.837587829,1.841787663,13.27988796,27.0,0.481714534,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,105.59304972072617,35120.78469633258,0.9077038505765057,0.7187562598919074,107.1228904963078,33741.94568563051,0.9136252279346895,0.7298919594706089,105.48169209846374,32275.83833128994,0.9031385567090866,0.6848320551433448
350,519.5063256,0.059438087,1.354803281,7.798424543,1.0,180.5545039,0.343483012,1.0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,32.907074743794695,5950.935951590816,0.9875140647997394,0.9523454985803924,56.760654149107154,12631.54898145856,0.9732457561457158,0.898883040829332,60.680022582559936,13854.902523402008,0.9635251605048287,0.8647092878062703
351,100.0,0.10634688,1.054659065,8.092524717,20.0,87.05176193,1.0,7.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,45.26024579229748,9876.566134956787,0.9791182273051898,0.9209094437029981,58.42616285528739,13266.593044584639,0.972160167025119,0.8937994422384583,63.37955259632489,14931.914283513135,0.960871337173611,0.8541924553839315
352,643.6058489,0.052054016,0.427293129,6.350865811,8.885084796,157.5013785,0.758671862,19.05628925,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,49.37881180848972,11386.224033118513,0.9756326449230625,0.9088202538618878,56.604871676143986,12958.255206800497,0.9726937556973324,0.8962677210378167,62.47897181232965,14604.780674319141,0.9614482337069123,0.8573868581518763
353,665.3744869,0.075318626,0.0,8.159222749,4.236544631,114.2071475,0.969159373,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,39.909883657943,8085.999858603274,0.982951299747525,0.9352481198125233,58.19282660903409,13202.566467279872,0.9722578700639244,0.8943119821346078,62.06509495611141,14563.808800631661,0.9618777377966958,0.8577869413687541
354,256.7114253,0.03973546,0.911044567,9.327228886,19.51899548,217.8771043,0.623305456,1.0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,39.639197288020384,8285.919391381633,0.9823989826640592,0.9336471841385229,55.68723396805877,12587.987903573674,0.9732744458697222,0.8992317521188486,60.42196346812838,13938.776861881897,0.9631481481569496,0.863890269486325
355,275.0216878,0.078046095,1.161143234,6.877760043,10.6194439,50.3965752,0.148569771,1.317403539,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,52.261267315215306,13097.815014484388,0.9716023841368,0.8951140040358443,64.55403766659664,16547.590549665958,0.9642679221914348,0.867534691078695,69.56773749760292,17835.20714824384,0.952526031974058,0.8258423057735
356,601.5846866,0.024346305,0.581037261,10.0,1.0,187.0,0.299193207,1.0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,36.98113046792573,7152.36727258529,0.9848458980363725,0.9427245564197585,57.74545395983191,13127.271161147768,0.972100071808124,0.8949147294625149,61.06470750924567,14183.45550323048,0.9623611674394519,0.8615010251310702
357,531.7523258,0.115858995,0.0,1.0,1.0,32.64867634,0.820453667,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,97.61581841210992,31776.03970684588,0.920294491562666,0.7455406440873229,104.27914881479452,37484.41438664904,0.8893899696379463,0.6999330798910836,102.32217421778677,33146.36001544305,0.9061927422543172,0.6763315623805678
358,607.3852717,0.025342845,1.408791985,8.93299183,5.578092751,84.60246561,0.502883788,10.17328009,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,38.62959715458137,7977.162904249628,0.9831389196947319,0.9361196752851317,55.72182240468749,12460.321590648766,0.9737040180882149,0.9002537352002938,59.714995854004194,13676.288982733131,0.9640014478458655,0.8664534179496415
359,682.5672841,0.063641373,0.323929594,5.502604887,13.67092979,106.4425444,0.01,4.18571954,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,45.78794113864284,9752.720329032823,0.979177181007761,0.9219011885616599,57.95294489525356,12607.718177848943,0.9733709323510802,0.8990738090715432,60.616130930800665,13783.213058943189,0.9634291976336042,0.8654093229517387
360,700.0,0.107082107,0.0,8.520248132,2.026133816,79.04375876,0.153781081,1.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,18.70171961373874,2467.57227650366,0.9949089134612247,0.9802399273811385,60.606686457639206,13951.684530485512,0.9707125056953751,0.8883152084434031,63.192777975534945,15016.45799138449,0.9604821994684615,0.8533669007883583
361,538.5450337,0.01,0.596462096,1.321985822,1.0,95.606564,1.0,10.29924515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,228.90899118746347,125923.34567207817,0.39320863769580117,-0.008381589703991166,232.2991151958541,127566.20717657277,0.3952850667911836,-0.021181723758872506,211.7933562324969,101441.75624961092,0.3455642196361879,0.009438902510394587
362,426.7487683,0.122588721,1.502252289,9.042730807,3.859100633,134.3110025,0.433087698,1.0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,38.90544339139096,8076.274129825186,0.9830415357456435,0.9353260024783144,56.7613823157998,12952.351684012756,0.973004144641577,0.8963149793965158,60.99319802411217,14294.393751619422,0.9628481765606869,0.8604177324403628
363,645.9225275,0.095717372,0.220101053,7.832681992,20.0,255.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.014531030151424,15694.755003317961,0.9659390680444172,0.8743179676827018,65.36209195143174,17071.163416395935,0.9636025100833768,0.8633434318542154,72.52756945931404,19170.589200175185,0.9488770715998712,0.8128025324115902
364,582.0,0.053448793,0.633392554,6.60030334,20.0,156.1480477,0.154493464,20.0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,43.160449818519226,9456.375695202467,0.9799426360779134,0.9242742868252678,55.92869986716833,12750.977017099565,0.9731013720090116,0.8979270060768665,60.491184321187674,13840.939645496024,0.9636059432752708,0.8648456328792857
365,372.9607546,0.106737964,0.708985881,5.664185112,19.97456962,177.9058219,0.131074102,8.460964213,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,43.45172968877946,9228.093235171542,0.9804132254125835,0.9261023499911479,56.22742522673487,12611.674451046169,0.9732366612591432,0.8990421386631128,60.79251749193437,13926.992619821369,0.9633930446598561,0.8640053405594227
366,558.765883,0.038931839,1.061773401,8.088746388,19.1461511,216.2620875,0.365933056,12.9149189,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,39.64603757598686,8218.67965930507,0.9826065066436356,0.9341856332049827,55.84766284254826,12392.169750166273,0.9737893834477958,0.9007992982885256,60.25684471915274,13755.354748280935,0.9637083330681976,0.865681354507619
367,100.0,0.168709259,0.063332943,4.878569005,20.0,137.1927392,0.449942223,20.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,102.94779480715755,35193.95477022725,0.9111062706600896,0.7181703212397944,107.3513228865963,35362.1225325244,0.9085893905294524,0.7169222630131825,105.1650459010347,34098.65697450677,0.898488987894859,0.667032548288333
368,528.8356826,0.168725263,1.359632154,4.475364698,13.20621727,225.3902695,0.587722968,9.241551672,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.94002100477763,24580.620985142024,0.947187398108609,0.8031608393771822,82.17078506455637,27180.15054569701,0.9423642197072568,0.7824198618066476,92.4216777803098,33073.40258862556,0.9158109612608188,0.6770439789578253
369,412.6860999,0.056938424,0.04118208,8.728611788,6.93548564,159.6102997,0.414408463,2.585050557,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.981912710414015,12573.41617750167,0.973164025860798,0.8993133376070204,61.39431379043155,14782.949431307472,0.9690670246562365,0.881660840150187,68.35904881136103,16933.556010373235,0.9557021803844336,0.834646772234867
370,690.2956006,0.01390508,0.53295139,9.380838719,9.069669508,99.21962483,0.493076672,1.0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,41.943761693314244,8851.950924231895,0.9811337318594398,0.9291144600922248,55.66651275395787,12330.98023980811,0.9738020222541381,0.9012891271471747,60.246233613024835,13898.666573510869,0.9632595917723697,0.8642819394725155
371,700.0,0.01,1.021655228,10.0,10.14927489,164.6336774,0.890770377,1.0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,37.9697085961792,7707.035458461705,0.983591802871287,0.9382828289223902,55.00880028850389,12421.977533906089,0.9735296260465803,0.9005606836533916,59.331847382096996,13621.488538069656,0.9638161859766806,0.8669885347557347
372,100.0,0.078468775,0.611703163,4.784058603,13.11934708,193.0105749,0.310209533,20.0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,54.51173337671906,13155.804843541358,0.9713830066427254,0.8946496272699711,59.13848705584493,14116.931406866343,0.9698024179844046,0.8869923887578199,65.75946712353745,15854.87816222684,0.9573703480771862,0.8451798737169475
373,700.0,0.071764931,0.841255472,6.69342059,20.0,255.0,0.971509584,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.31822096516069,12995.89610354287,0.9721041888325854,0.8959301605069704,65.62604919990763,17162.714068306712,0.9633669437398347,0.8626105586693906,71.48545348315422,18978.68177049479,0.9497430311110084,0.8146764750678359
374,100.0,0.061911777,0.519601238,10.0,11.96945484,190.1316228,0.423638856,10.0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,43.54338521685562,9306.39707960909,0.9801498781328636,0.9254753006166857,56.60763949706126,12883.690836855534,0.9726048548463385,0.8968646171399796,60.8983034627545,14149.372507195254,0.9625832255496289,0.861833839656435
375,379.0,0.060770812,1.1862663,3.0,16.47364929,173.0,0.345731711,9.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,84.94897707254341,23496.782365201263,0.9448045468765242,0.8118401109191293,96.90386935523775,29136.590723911617,0.9354601817950701,0.7667583398578535,97.64015518975751,28770.24105300016,0.9221893490225255,0.719063602542768
376,656.7602337,0.01,0.0,9.287075097,3.556338306,46.42316214,0.057238437,1.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,49.00281673643784,10948.32112046399,0.9764625368575934,0.9123269367001003,57.21817956550068,12888.761290217864,0.9725856997266961,0.8968240275949944,63.212669637762694,14862.635998891436,0.9605288271819553,0.8548689457778695
377,155.2667873,0.2,0.131076326,4.375582598,3.682525424,112.0351853,0.404946696,14.40236728,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,57.125359535824124,13866.280987331962,0.9700942324414943,0.8889602051894301,62.87994947485677,15382.142401687459,0.9672759582937871,0.8768642335574246,67.32883687064395,16557.34726684421,0.9559994511288828,0.838320385149832
378,253.8544223,0.092687451,0.809042333,6.717133386,17.8230398,255.0,0.551676036,1.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,40.021545068990235,7886.8970585366105,0.9832954173490862,0.9368425151724479,57.68874913360436,13036.166832270896,0.9724233275925641,0.8956440297816474,61.26380666808192,13979.012634030765,0.9632535972787212,0.8634973741728798
379,435.6692082,0.129141935,0.649942069,5.084566539,2.835764295,149.6976897,0.487005439,9.437213616,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,41.280231291654054,8551.120203425657,0.9819594833954992,0.9315234824927918,57.59986310393366,13466.547567500582,0.9716874685283089,0.8921987839692817,61.28495005017688,13955.626559857474,0.963529539409523,0.8637257351176771
380,288.4370969,0.154364432,0.723888689,4.468762206,10.72183091,187.1669254,0.341646354,19.86231131,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.44698857628507,16125.417788294802,0.9640514391966716,0.8708692630646384,68.94627353913454,16967.26118498586,0.9629081865947478,0.8641751808112638,70.83559213267381,18184.57835181198,0.9503933215194482,0.822430756766145
381,618.3706522,0.139037682,0.0,3.877604978,1.874230641,154.9342658,0.886006108,4.347533761,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,54.59159052540722,12569.364634557627,0.9730489584448709,0.8993457819587238,59.766635895840146,13929.439212021998,0.9707648087021822,0.888493284700093,66.21307444153507,15616.69306687054,0.9588294156283386,0.8475057097255557
382,314.3230032,0.01,0.596978191,5.199294895,14.36044157,244.5367074,1.0,4.747287458,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,63.89414924093755,15309.888815757133,0.9639006257703073,0.8773999377174446,68.54778264702117,15974.90342882171,0.9628609682024214,0.872119115388095,71.25590195452334,17369.87980029461,0.9495396371222843,0.8303861463527418
383,671.1126066,0.057682515,0.738875428,4.552510238,10.82603153,132.5965382,0.854337909,19.15559856,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,43.55729196383473,9375.812195192893,0.9801480941272382,0.9249194312961218,56.912731165854176,13057.964341705421,0.9725324554892426,0.8954695382862061,61.09526469006865,14048.698557352252,0.9632666509500564,0.8628169032579731
384,520.9333309,0.090138962,0.306921663,4.697983177,8.016682795,111.2414015,0.680445621,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,47.213527275381686,10366.368013073605,0.97802509889788,0.9169871591269383,57.573736359411896,13063.893695532264,0.9725953393845024,0.8954220731471565,62.51344139280166,14423.600222622465,0.9622953573448132,0.8591560537347556
385,374.639458,0.128172112,0.591855099,4.621314186,20.0,110.0649813,0.446203724,20.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,46.32854021126294,9970.340790914392,0.9789072239325387,0.9201585056132914,58.31602598672992,13106.914064415972,0.9726450006656658,0.8950776902935329,61.79482215497667,14274.890410759852,0.9629554440126918,0.8606081791700018
386,700.0,0.096686498,0.012294389,4.837393023,14.00545536,255.0,0.662265851,7.796716935,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.94314607574684,12758.911061695746,0.9728095976515574,0.8978279130798426,61.27884987487061,14835.785862936913,0.9691965188877539,0.8812378786188941,69.69916010812692,17572.220849217825,0.9542358001938274,0.8284103212201859
387,195.5227242,0.2,1.326018896,8.0,8.213787794,115.4318171,0.898171386,2.856801223,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,31.467072039587165,5968.597044615598,0.9875118212143683,0.9522040703093663,59.20149184522403,13611.059536307564,0.9713157224054524,0.8910419495326676,64.29317786545833,15595.795401556548,0.9590260381651815,0.84770977179086
388,331.8666754,0.040714301,0.609747146,8.973230326,13.85064223,63.0,0.964636307,3.424675134,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,39.36837594907846,8167.507128856557,0.9827536571769762,0.9345954177237107,56.23634277248821,12765.187560243203,0.9730855831142554,0.8978132490932252,61.44164830764878,14282.3222619342,0.9623807901248096,0.8605356084365305
389,265.490295,0.040337825,0.533548561,8.0544951,7.193491733,255.0,0.862154953,1.952640045,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,44.9882558930715,9658.787751820637,0.9794542432723654,0.9226533912690187,57.26629232004938,12793.176092692092,0.9729382253142885,0.8975891977676882,62.554766734392025,14583.978302887383,0.9615851317218689,0.8575899896890031
390,492.1987255,0.193452163,0.451138952,4.494153872,13.04142925,77.61942501,1.0,7.104789425,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,57.873374822332956,13358.835903962692,0.9711758649972353,0.8930237747930198,60.396120793616305,13996.453965079338,0.9705250610358117,0.887956824123589,68.5660872604475,16560.95109943436,0.956021254290375,0.8382851943517066
391,700.0,0.01,1.403072055,10.0,20.0,224.039323,0.28564476,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,42.89002002630138,9490.106609458908,0.9796646770171279,0.9240041730289853,56.71140853478455,13041.759651134236,0.972251272522681,0.895599258642535,61.83694166598852,14371.511372113962,0.9617412779319487,0.8596646922957808
392,700.0,0.022389063,0.705230671,10.0,16.85435967,255.0,0.427458143,1.0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,33.22822206943252,6096.203053997699,0.9871077971685261,0.9511822141165392,55.93183312974975,12239.157447682464,0.9739241574169092,0.9020241788447879,59.58762756224427,13466.084478369045,0.9640208890800781,0.8685060283562259
393,233.0,0.150720588,0.600601842,1.989930887,12.14913894,63.0,1.0,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,83.72239667684791,25386.294859448633,0.9418259365004008,0.7967090833678403,83.91945994917262,23717.331160323,0.9448337883438843,0.8101401174079388,94.61443950902938,29598.096839758793,0.9218379184368465,0.7109797348435838
394,700.0,0.145123635,0.972177462,10.0,2.98926085,97.32128572,0.098009796,7.198814229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.36814981410467,75233.70559533003,0.7139913467892354,0.39753599110126836,154.07368735403313,82301.3619378055,0.6830729003181812,0.3411684135515657,137.52742189445416,62148.60673655955,0.7315602886125605,0.39312966994641885
395,502.8281465,0.040379919,0.511308321,5.999130149,1.0,90.37735253,0.911936785,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,47.625089575976,10705.001779917256,0.9771897327632083,0.9142754137050331,57.53272535668308,13385.463107910029,0.971697498901706,0.8928478741166443,62.59758254968148,14606.38332287374,0.961641215487553,0.8573712085676239
396,682.4364154,0.152822224,0.754872299,3.74750915,1.0,177.5218196,0.74640748,1.0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,40.36398832216877,8142.673305945537,0.9828371254308005,0.9347942845000958,58.14797194116267,13080.706402273607,0.9725311761059604,0.8952874855535361,61.25160602692884,13819.773543376645,0.9637932695144725,0.8650523161832828
397,700.0,0.01,0.619788977,10.0,17.12755981,255.0,0.354198671,1.0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,39.25702531244865,8181.924263657065,0.9824541126126085,0.9344799667465188,55.297038737029304,12567.973964094064,0.9729740743315932,0.8993919659377694,59.653479248597954,13766.693699150444,0.9631360108909426,0.8655706316255146
398,268.5207525,0.143405654,1.124302205,1.992613714,1.0,255.0,0.455653299,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.11912531913826,18235.721102469077,0.9587300670422976,0.8539701646540367,70.39497912472667,17354.7136966455,0.9615630601252717,0.861073580219003,74.1610204884829,19313.71910359771,0.9468023437436577,0.8114048938112792
399,264.3943189,0.031760949,0.081291178,10.0,20.0,160.4559567,1.0,7.583197917,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,46.772575010789105,10567.304133177831,0.9773799510871974,0.9153780827230497,56.49645530091536,12829.632905101389,0.9726872706237566,0.8972973569160797,61.31877290022082,14385.66461455399,0.9617900862740034,0.8595264883462166
400,697.2813279,0.036438292,1.565563011,8.46931544,19.81782248,97.35480631,0.90007299,1.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,39.68184096082128,8441.622023962555,0.9822081408413575,0.9324003329901114,56.13456023778782,12787.926439622333,0.9731667813425856,0.8976312218263285,59.87241699023988,13815.874799310044,0.9639055588330218,0.8650903867406571
401,571.8712969,0.039679571,2.0,8.791127792,19.60620254,181.429354,0.899041749,2.639643115,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,61.71539212708347,15276.296895308202,0.9668723578273181,0.877668938465183,73.1281514690432,18604.23142883234,0.9594224782227254,0.8510710513372307,78.13225454200882,21290.523094622215,0.9430005073019757,0.792101746830535
402,700.0,0.01,0.913766205,10.0,7.988755216,137.3775631,1.0,1.0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,40.55500378749073,8415.487948891283,0.9821362208810018,0.9326096120560793,55.98893914081851,12520.803238879005,0.9735775158501281,0.8997695728569701,60.19472171152573,13725.704594486348,0.9636853051525546,0.8659708830998807
403,700.0,0.01,1.272658366,10.0,13.40768776,50.75223248,0.878036374,9.0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,40.12379640920874,8368.15614005335,0.9821494932997046,0.9329886404593101,56.066820641907285,12584.135227259894,0.9731604355564694,0.8992625932226666,59.8390395026473,13664.088935130028,0.9635705997781814,0.8665725492915065
404,441.9091385,0.01,2.0,5.837905349,11.96485872,60.43547495,0.513280492,7.472869286,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,59.73987022057086,15094.819779520722,0.9668377250756206,0.8791221891037836,64.57493437722982,16143.435392741923,0.9647166309090398,0.8707699982101711,70.45090876657042,18388.09952422959,0.9506742769177915,0.8204434079330245
405,449.205112,0.027605021,2.0,8.154583712,20.0,47.98880912,0.773929919,19.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,53.208493320641715,12991.077899460639,0.9719097589341532,0.8959687442045844,61.63636635113798,14961.412653788842,0.9680271864175792,0.8802322221392366,65.4210225611539,16144.768319420657,0.9567143130439754,0.8423491467769015
406,251.0,0.2,0.0,7.0,1.0,255.0,0.01,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.42849173413187,17792.05719974519,0.9600817542459567,0.8575229809259934,73.78842696130121,18506.777178847475,0.9596644371421623,0.85185118348343,76.94913335288683,20716.90070691182,0.9431104686334433,0.797703069628189
407,642.5932405,0.01,1.486079422,9.743782159,19.16914984,123.7119814,0.712773989,9.598987061,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,41.15520393888003,8909.73679689355,0.9809379520376321,0.9286517165888181,55.735764554535656,12747.412949417241,0.9727316178078109,0.8979555368363833,59.98225397480623,13884.136300153777,0.9630810225251863,0.8644238250633762
408,555.064486,0.01,0.690957782,10.0,19.99686707,50.75223248,1.0,1.511346277,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,41.35526639994929,8757.915230191777,0.9812041199415686,0.9298674885488545,57.017260202088124,12706.347536005735,0.9729731668194872,0.8982842700532955,61.42372099475225,14222.43125739582,0.9618108814512103,0.8611204336739733
409,639.1496995,0.028156758,1.473871077,9.565720335,15.88528324,139.4042183,0.789376424,6.237328561,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,32.27865036768999,6030.353691310709,0.9873260892787423,0.9517095292436343,55.613124905955274,12449.15602547609,0.9736813865993076,0.9003431167954838,60.108348194367586,13723.09129473908,0.9638236181789035,0.865996401517162
410,172.0402715,0.125189242,0.0,10.0,11.14237244,150.0745864,0.126704425,6.571127064,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,40.06778323026518,7499.861306038247,0.984081658153423,0.9399418588667691,60.9549793457147,13843.748356270844,0.9707210483231166,0.8891792495627562,64.43310616855058,15204.743277481486,0.9593383438972093,0.8515283277339007
411,309.7282355,0.115361879,2.0,9.866486778,12.93019578,193.6586461,0.579986887,20.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.22427656124181,16563.982778234513,0.964161153821846,0.8673572783775767,76.98001461138624,20190.117047622734,0.9565690570410915,0.838375859987384,81.70778795141518,22579.07285282803,0.9398601353243425,0.7795192826673791
412,563.612047,0.01,0.0,1.0,14.29549348,183.3409275,0.044364151,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,103.52646802229798,36841.998646937885,0.8890295809201694,0.7049729502882068,99.96874958632155,33931.210417059105,0.9003718812159185,0.7283768741751788,92.14597076855725,30181.215947152894,0.8924271206173512,0.7052856782307806
413,444.1183691,0.013676121,1.498050312,9.957793521,20.0,180.6517435,0.955365807,1.42693332,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,43.064643065053936,8867.470709840485,0.981061215175711,0.928990179197365,58.37921034627407,13118.891850466762,0.9721371833438653,0.8949818067795767,62.3988383839953,14471.668894563187,0.9614906558626735,0.8586866715178773
414,700.0,0.01,1.418299416,6.842616335,2.803932867,159.1093369,1.0,20.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,52.141345359620495,12952.049960448614,0.9723760118109401,0.8962812760466647,60.05458786292674,14802.124419389427,0.9686106199775757,0.8815073422308244,64.96966723477978,16189.799367575437,0.9575903327638247,0.8419094264277038
415,550.3449385,0.01,0.774114372,10.0,17.11691511,213.9251291,0.799404371,19.51927455,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,43.06341574039309,9368.916139195586,0.9798425970227651,0.9249746542245798,56.57290804723947,12683.159144323137,0.9730305610483871,0.8984698957163432,61.124059393770615,14119.906729237326,0.9620633594868455,0.8621215678507357
416,100.0,0.120427127,1.184730274,7.512467575,18.17305934,186.7768711,0.543206061,11.45454439,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,44.84079210526051,9602.949699608555,0.979570627774114,0.9231005368205849,57.36936407168737,12787.414422312188,0.9730305003361001,0.8976353205820331,61.534696660539446,14159.878646253082,0.9627190403288731,0.8617312490367508
417,304.6339594,0.085928961,1.682234398,7.916840871,9.142428128,200.6603929,0.636512601,8.352154059,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,44.106290996178494,9705.321425642995,0.9795491751174247,0.9222807542513687,57.32428726506417,13302.190170508738,0.9724090531276712,0.8935144832730976,62.5010800798494,14588.178616181991,0.9620708879843024,0.8575489743605947
418,700.0,0.088569759,2.0,9.050382842,12.73456368,182.0041069,0.668275262,6.807827383,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,36.321563668796344,7435.149493516976,0.9844534331087332,0.9404600646056219,58.08109513147981,13204.79578773528,0.9724970050943142,0.894294136175589,61.79654797661197,14447.238439737574,0.9622723394036932,0.8589252306580077
